Text,Class
"Аня,   , с Днём рождения! Успехов тебе! И продолжай радовать хорошим настроением :)",1
@MaSpace77 Я верю! Так что)),1
Мы завершаем наш марафон с #кпяр. Увидимся завтра в это же время ;) Удачного понедельника! http://t.co/Ol0daWuSL8,1
"@HornedDragonfly Второй не мимо, делается все еще для одобрения. ""Неформалы"" автоматически ""свои""",0
"Взял новый ноутбук, были только с восьмой виндой. Какой отстой:(( Я не представлял себе масштабов катастрофы! Что ж, начнем ковыряться",2
@EeOneGuy Пописать в твиттер умные твиты я так понимаю,0
"@rombik311 надеюсь так и будет, потому что вишни полно, но вишня это вишня...

я в следующем году: 🔎🔎🔎🔎",0
"sm&amp;gt; напомни, как называется: фотка, вокруг черная рамка, а внизу - надпись?
au&amp;gt; некролог?
sm&amp;gt; не.. (
au&amp;gt; демотиватор?
sm&amp;gt; ДА!",2
@presidentaz Вы военный преступник и будете умолять о пощаде 🇦🇲🇦🇲🇦🇲🇦🇲продолжайте кормить народ лживой информацией,2
"никогда я ещё так сильно не злилась на слово ""индикатор""",2
@Irina_Est Беслан всегда объективно ценит и не срет участников),1
Это был трудный день или уже прошло два дня,0
@izvestia_ru Ничего не привезут на хвосте?,0
Появилась идея делать на Я ночи пожирателей рекламы - размер нового вертикального баннера позволяет крутить там все че угодно :)),1
чувствую себя обманутой... в фильме у парочки нет хэ но они расстались на хорошей ноте... так что я не понимаю как должна себя чувствовать,2
@yyxy_g Я ТОЖЕ,0
"Ложь возникает там, где появляется принуждение.",0
"liferea не работает 3й день, сижу без RSS, как воскресить не знаю =(",2
меня опять никто не видит,2
"Настроение запилить тред про мою первую практику, но это будет очень грустный тред, полный безысходности и сарказма, поэтому нет",2
"@mitrofanbelov @6_DevaMaria_9 Или лишний раз получить 😏🍫
День Св.Валентина не односторонний праздник (в отличие от того же 8 Марта 😁)",0
