Text,Class
@BTSARMYUA1 Я тоже.. :(,2
"как сделать так, чтобы приходили уведомления о подписках? а то у меня оказывается они не приходят.......",0
"Сделала коллаж Джакудо из манги ( в драмах контента еще больше!) 
Джакудо милые мужья, стеньте Джакудо https://t.co/tQMoU3UGxR",1
@kpru Братья Стругацкие!,0
@Odin_s_daughter сама не знаю,0
@wsratyu Ты заебал постить красивых мужиков...,2
@the_ins_ru Поедет в москвобад на рынок спекулировать?,2
"@hiraik1m я очень устала за этот учебный год 
он тяжелый",2
"Мне сказали похудеть, но я второй день питаюсь сладким https://t.co/D8dcwHGfwf",0
КОРОНАВИРУС: НЕ ПОДДАВАЙТЕСЬ ПАНИКЕ! Оставайтесь людьми! https://t.co/Lv9eeKcGKH https://t.co/spI99rr1Nv,2
я хочу чтобы вы подумали о том сколько еще совместных кадров Сергея и Олега нам просто не успели пока показать https://t.co/lOVYVC3vdW,0
Блин придется экономить и свежие овощи покупать тк они дешевле мороженых........ А это значит готовить постоянно пока не испортились,2
"сегодня всемирный день футбола) для кого-то футбол, это 22 мужика глупо гоняющих мяч,а для меня, это игра без которой не могу прожить и дня)",1
"Голова болит с английского до сех пор ,не могу уже терпеть(",2
Сдаю комнату 27.0 м² этаж 3/9 4500 руб г Архангельск ул Касаткиной 5/1к https://t.co/qb4nKVve9Y,0
@LokiRulesRussia @VstavliuRemarku @kofeevarka Кажись так и есть,0
Стоит в кои то веки спуститься в подземелье и конечно же поезд сломается со мной внутри :(,2
@Stasya09096712 именно так.,0
@rosie_baebae да.....,0
"Люблю выходные по понедельникам :3  / А тем кто работает, могу пожелать удачной рабочей недельки ^_^ http://t.co/1skaYXwxz5",1
"Где смотреть новый сезон атаки с сабами (когда они будут, разумеется)?",0
"Тупорылый блять
Слов нет",2
"@larisasavdc @lzakirov @RT_russian Можно, когда есть слишком много доказательств их мерзости.",2
@mssskatee Тьмокаю 💗🌸,1
@BTS_twt Фея животных найдена,0
"@ya_aristokratka да блин) ты такая хорошенькая,тебе и так должны пятерки рисовать и умная кстати)",1
"RT @palnom6: А я хочу, чтобы во время новогоднего обращения В. В. Путин не подводил итоги, а просто 5 минут ловил ртом снежинки.))",1
