Text,Class
зашли мы с подругой в роблокс а там вот такая хуйня решила на нас что-то спиздануть https://t.co/u6j4sk3Q7z,0
@xgetawaygreenx Николлс тупо краш,1
"@7DPguGcQcCH7o7L @Alexfoto3 @wild_cat_Vasily @pycckuu_xakkep а дети за деньги ездят потому что дохера сортов колбасы,джынсы и типасвобода...",0
@kjkuska @mayzerlin ОН МЁРТВ УЖЕ ОЧЕНЬ ДАВНО,0
@not_lonely_gay @loveeeyouleey ОНО МЕНЯ ТОЛЬКО НАХЕР ЗОВЁТ 💙,0
Я щас сорвусь нахер https://t.co/weMGp1vaGB,0
"Хочу выложить красивую фотку в инст, а новых красивых фоток неть

И прежняя самооценка вроде «какая же я охуенная» летит к чертям",0
"@ulc_ru пиздец, дед измерения попутал, ёбаный интерстеллар",0
@olgwsls потому что заслуживаешь💖,1
@moonwulong пиздец,0
@tvrain Роботизация до них не дошла... Это прискорбно 😭,0
я проснулась ради холзи,1
ГЕН У ЭТО ПРОДОЛЖЕНИЕ ЛУН ВЖЫЛУЛВЩЖВВШЖАЩУЛАХЖКДУЛКЩВЭАДУЭ Я ЩАС УССУСЬ ОТ СЧАСТЬЯ,1
"божечки, как же хочется целоваться!",1
бляздец https://t.co/EE1r2uxEh5,0
мне нравится профессия содержанка посоветуйте вуз с соответствующими программами бакалавриата / магистратуры,1
@timsssel цок цок был пацан и нет пацана,0
@jullwngg ой какая вы чудесная https://t.co/hCs1pUsb8K,1
отличная причина чтобы попытать я нахуй никому не нужна,0
"@Alcualonde авав, пасибо♥",1
Просто,1
"Почему возвышение на 60-70 уровень такое дорогое, вы думаете я реально хочу убивать 4 океанида?",0
"Из минусов - в больницу на 9, из плюсов - до больницы в х минут пешком от дома.",0
@CXCLXNXS @valgrizgel 32 гб живу спокойно все что нужно есть радуюсь жизни,1
@deeva_murmur Самый сок Даня все равно скинул скриншотами,1
ну неужели настолько плевать,0
"@sasha_evil Да, согласна) А Шуга так топил за Слэм данк, говорит, несколько раз перечитывал! А Ви выбрал 7 смертных грехов 💔",1
@LorikRad плачу от такой красоты,1
"пришлоо, хотяб по пару страниц в день🙆🏻‍♂️ https://t.co/iveYwQS7Id",1
"@sojuwhynot офигеть, мне жаль...",0
@Polina82425760 Оооооооооо...... Ты мое спасение пхаххпхп,1
@leelokh суицид не выход но как вариант сойдёт,0
Я ВАС ЛЮБЛЮ СЛЫШИТЕ!!1!1 спасибо🥺💞💖❤️💞💖💓💘❤️💖💞❤️💓❤️ https://t.co/Dq3G9h1jO0,1
@nezatichka ГДЕ твои мозги скажи мне,0
какого хуя у меня руки немеют э хватит а,0
@yanetancuyu не пробовала но звучит интересно,1
@AstraRU_SFW @veelzevulwa К тебе слишком далеко ехать :(,0
Никогда не понимала людей относящих одежду к какому-то гендеру. Типа это всего лишь кусок ткани охлади своё траханье,0
Хочу свою уютную квартирку https://t.co/SKuansSWtg,1
@qU1wtv08HoS7vhl Будь счастлив! 💋,1
мы там задубеем в короткой форме но к сожалению такие правила,0
@fidorifel Может застудила спину?,0
хани с пенки the saem и хани с карты the saem встретятся 🥺🥺 https://t.co/NDlFQM0am8,1
@YuliaZ_VV Я на него до сих пор в обиде за концерт!!!,0
